Student ID,Math Score,Science Score,English Score,Social Studies Score,Interest,Logical Aptitude,Verbal Aptitude,Quantitative Aptitude,Career Interest,Recommended Stream
2833,67,96,95,54,Commerce,63,71,74,Banker,Commerce
2834,59,89,91,58,Science,73,84,84,Engineer,Arts
2835,64,84,67,60,Commerce,98,66,97,Entrepreneur,Commerce
2836,79,99,73,62,Arts,75,88,94,Writer,Arts
2837,92,55,99,55,Arts,67,84,72,Artist,Arts
2838,85,55,71,58,Arts,74,88,76,Writer,Arts
2839,94,73,77,99,Commerce,91,72,95,Economist,Arts
2840,94,71,83,50,Arts,99,99,72,Writer,Arts
2841,50,93,96,68,Science,99,74,70,Architect,Commerce
2842,78,51,89,89,Arts,94,92,67,Artist,Arts
2843,75,98,53,97,Commerce,70,95,74,Banker,Arts
2844,79,78,94,100,Science,67,66,66,Scientist,Arts
2845,93,72,58,56,Commerce,64,90,62,Banker,Arts
2846,63,94,96,90,Science,84,64,77,Scientist,Arts
2847,65,92,96,87,Science,82,60,76,Doctor,Arts
2848,82,75,81,69,Commerce,84,76,64,Economist,Commerce
2849,74,83,92,71,Commerce,77,64,79,Banker,Commerce
2850,89,92,98,89,Science,97,81,60,Engineer,Science
2851,74,97,88,88,Commerce,74,73,80,Economist,Arts
2852,68,69,61,63,Commerce,64,83,80,Entrepreneur,Arts
2853,97,68,97,73,Commerce,83,73,86,Entrepreneur,Commerce
2854,80,99,77,74,Arts,98,83,72,Artist,Science
2855,91,75,55,85,Commerce,91,92,73,Entrepreneur,Arts
2856,96,62,70,59,Commerce,83,85,92,Entrepreneur,Arts
2857,89,93,75,91,Arts,71,66,87,Artist,Science
2858,82,87,61,69,Arts,98,64,71,Journalist,Science
2859,96,90,78,98,Arts,76,92,65,Journalist,Science
2860,76,83,98,97,Commerce,73,90,63,Economist,Arts
2861,79,56,79,60,Commerce,72,91,76,Entrepreneur,Arts
2862,95,96,68,73,Arts,64,99,68,Designer,Science
2863,58,96,98,69,Commerce,97,70,98,Accountant,Commerce
2864,84,98,57,58,Commerce,61,94,81,Economist,Science
2865,77,59,64,91,Science,76,98,89,Engineer,Arts
2866,88,93,71,72,Arts,94,98,75,Writer,Science
2867,50,54,86,62,Arts,68,83,96,Designer,Arts
2868,81,53,100,97,Commerce,73,67,95,Banker,Arts
2869,52,92,95,59,Commerce,97,91,76,Economist,Arts
2870,96,95,73,64,Science,68,68,99,Engineer,Science
2871,58,53,96,50,Arts,64,63,73,Journalist,Commerce
2872,89,96,97,62,Science,71,67,97,Doctor,Science
2873,57,99,76,63,Commerce,95,68,88,Economist,Commerce
2874,97,85,78,79,Arts,73,74,90,Journalist,Science
2875,97,84,59,91,Arts,71,65,81,Designer,Science
2876,78,62,80,90,Science,75,84,70,Scientist,Arts
2877,52,69,98,81,Science,82,95,74,Scientist,Arts
2878,73,51,85,63,Commerce,87,74,82,Entrepreneur,Commerce
2879,69,94,58,82,Science,80,80,81,Architect,Arts
2880,52,52,96,68,Arts,85,77,72,Designer,Commerce
2881,92,84,62,61,Arts,62,86,71,Artist,Science
2882,67,88,86,73,Arts,75,90,62,Journalist,Arts
2883,66,50,99,70,Arts,88,82,66,Designer,Arts
2884,100,98,89,88,Science,76,74,92,Doctor,Science
2885,57,75,89,80,Arts,72,80,99,Artist,Arts
2886,66,96,69,73,Arts,62,65,85,Artist,Commerce
2887,73,51,55,75,Science,96,91,63,Engineer,Arts
2888,86,91,59,65,Arts,86,93,91,Writer,Science
2889,54,77,63,59,Commerce,76,63,73,Entrepreneur,Commerce
2890,97,76,95,94,Science,66,83,93,Engineer,Arts
2891,89,87,100,82,Science,98,88,87,Engineer,Science
2892,75,51,88,90,Commerce,91,73,84,Banker,Arts
2893,95,77,77,66,Arts,89,86,73,Designer,Arts
2894,82,54,76,90,Arts,68,93,87,Designer,Arts
2895,88,92,98,51,Arts,77,65,91,Artist,Science
2896,57,51,62,97,Commerce,87,79,100,Banker,Arts
2897,90,59,53,91,Science,64,87,71,Engineer,Arts
2898,89,64,79,78,Commerce,61,90,72,Entrepreneur,Arts
2899,61,95,94,84,Commerce,68,97,73,Entrepreneur,Arts
2900,68,70,64,83,Commerce,77,92,93,Economist,Arts
2901,52,77,70,82,Science,82,80,86,Engineer,Arts
2902,76,85,86,90,Science,87,91,71,Architect,Arts
2903,67,72,90,63,Commerce,61,86,91,Economist,Arts
2904,82,58,74,86,Arts,74,63,97,Artist,Arts
2905,57,70,68,71,Commerce,90,94,95,Economist,Arts
2906,92,82,89,92,Commerce,89,71,63,Entrepreneur,Science
2907,61,51,80,79,Commerce,93,98,96,Banker,Arts
2908,75,83,70,51,Commerce,72,81,82,Entrepreneur,Arts
2909,83,84,73,70,Commerce,77,60,77,Entrepreneur,Science
2910,85,83,52,56,Science,61,93,88,Scientist,Science
2911,86,56,100,70,Science,76,83,65,Architect,Arts
2912,90,88,84,55,Commerce,83,95,62,Accountant,Science
2913,59,78,83,69,Arts,66,67,64,Designer,Commerce
2914,62,90,56,95,Science,96,77,81,Architect,Arts
2915,94,52,69,88,Commerce,60,66,88,Banker,Arts
2916,52,83,86,75,Science,76,63,88,Doctor,Commerce
2917,95,73,94,68,Commerce,90,95,68,Entrepreneur,Arts
2918,59,81,56,60,Commerce,83,74,97,Banker,Commerce
2919,82,82,91,91,Arts,86,100,71,Designer,Science
2920,71,89,64,91,Science,62,88,72,Architect,Arts
2921,63,80,68,50,Commerce,65,64,99,Economist,Commerce
2922,97,58,66,64,Commerce,92,68,89,Banker,Commerce
2923,68,72,73,92,Commerce,80,70,82,Accountant,Arts
2924,61,59,74,59,Arts,74,85,60,Writer,Arts
2925,94,78,51,86,Commerce,98,69,89,Economist,Arts
2926,85,62,52,82,Commerce,71,81,69,Accountant,Arts
2927,81,60,96,52,Arts,86,73,71,Artist,Commerce
2928,72,69,86,99,Science,84,63,60,Scientist,Arts
2929,85,50,84,85,Science,93,99,95,Scientist,Arts
2930,85,73,88,69,Science,84,71,63,Doctor,Commerce
2931,86,64,78,52,Commerce,70,85,80,Accountant,Arts
2932,52,84,92,98,Commerce,60,96,99,Accountant,Arts
2933,90,79,75,63,Science,73,82,72,Engineer,Arts
2934,93,96,94,67,Arts,87,74,64,Designer,Science
2935,62,64,55,60,Commerce,93,80,62,Banker,Arts
2936,75,57,88,97,Commerce,86,80,72,Banker,Arts
2937,96,76,73,75,Arts,62,80,99,Designer,Arts
2938,51,93,51,78,Commerce,66,98,74,Entrepreneur,Arts
2939,60,89,52,55,Arts,91,80,93,Artist,Arts
2940,63,72,88,53,Arts,75,81,96,Writer,Arts
2941,91,98,89,61,Science,92,92,81,Scientist,Science
2942,57,52,92,76,Commerce,83,83,64,Banker,Arts
2943,57,74,56,99,Arts,95,83,88,Writer,Arts
2944,75,90,100,54,Commerce,91,90,82,Banker,Arts
2945,82,97,77,98,Commerce,72,84,84,Banker,Science
2946,86,86,83,99,Commerce,89,84,67,Accountant,Science
2947,53,75,56,97,Science,87,71,72,Engineer,Arts
2948,61,64,88,58,Commerce,79,100,72,Accountant,Arts
2949,66,66,54,99,Arts,88,65,96,Writer,Arts
2950,93,62,60,63,Commerce,81,81,78,Entrepreneur,Arts
2951,69,92,72,64,Science,80,83,90,Engineer,Arts
2952,57,59,62,52,Commerce,75,85,88,Accountant,Arts
2953,60,65,58,79,Commerce,71,71,68,Entrepreneur,Commerce
2954,53,55,88,100,Science,71,73,70,Engineer,Arts
2955,62,74,82,75,Arts,76,71,85,Journalist,Commerce
2956,66,66,66,94,Arts,87,83,98,Artist,Arts
2957,78,78,96,59,Commerce,70,67,100,Accountant,Commerce
2958,76,92,59,88,Arts,67,68,99,Writer,Arts
2959,81,66,67,88,Commerce,64,75,79,Banker,Arts
2960,56,92,83,72,Arts,93,69,70,Journalist,Commerce
2961,96,91,71,51,Commerce,82,68,98,Banker,Science
2962,72,94,68,76,Commerce,67,71,93,Economist,Commerce
2963,50,57,80,60,Arts,96,84,99,Artist,Arts
2964,76,69,64,69,Commerce,69,79,92,Entrepreneur,Commerce
2965,96,99,75,98,Commerce,77,86,87,Entrepreneur,Science
2966,66,64,95,71,Arts,97,93,70,Journalist,Arts
2967,80,76,90,64,Science,67,72,90,Doctor,Commerce
2968,97,87,86,72,Arts,76,94,82,Writer,Science
2969,84,61,52,77,Commerce,71,71,100,Economist,Commerce
2970,100,94,84,85,Commerce,96,93,63,Economist,Science
2971,80,73,50,80,Arts,89,95,64,Journalist,Arts
2972,99,56,78,84,Arts,88,96,93,Journalist,Arts
2973,88,70,87,53,Commerce,77,78,78,Banker,Commerce
2974,96,81,97,64,Commerce,76,82,80,Accountant,Science
2975,75,67,71,58,Commerce,78,68,77,Accountant,Commerce
2976,87,94,83,99,Arts,98,60,92,Journalist,Science
2977,51,96,60,50,Science,76,67,90,Architect,Commerce
2978,74,61,60,95,Arts,100,87,64,Designer,Arts
2979,93,86,94,100,Commerce,78,88,99,Entrepreneur,Science
2980,62,63,57,86,Science,81,71,94,Engineer,Arts
2981,95,71,64,54,Arts,62,81,70,Writer,Arts
2982,60,70,72,61,Arts,79,86,62,Artist,Arts
2983,85,97,67,80,Arts,89,68,81,Journalist,Science
2984,53,96,56,56,Commerce,84,93,85,Economist,Arts
2985,80,95,60,79,Commerce,70,85,85,Banker,Science
2986,69,50,63,71,Arts,74,87,69,Writer,Arts
2987,100,76,75,52,Science,85,93,94,Scientist,Arts
2988,50,93,94,51,Arts,86,91,82,Writer,Arts
2989,85,52,64,60,Commerce,69,75,86,Banker,Commerce
2990,54,78,63,57,Science,85,88,61,Engineer,Arts
2991,94,92,59,96,Commerce,95,84,62,Economist,Science
2992,72,77,94,76,Arts,97,71,97,Designer,Commerce
2993,62,91,71,84,Commerce,91,81,63,Banker,Arts
2994,64,84,66,60,Arts,89,74,79,Designer,Commerce
2995,77,64,91,100,Arts,98,75,68,Designer,Arts
2996,68,83,72,74,Science,95,82,71,Engineer,Arts
2997,68,50,74,100,Science,99,69,98,Doctor,Arts
2998,77,98,65,100,Science,84,75,64,Engineer,Arts
2999,87,97,60,89,Science,92,68,62,Architect,Science
3000,74,96,85,100,Arts,97,67,63,Journalist,Arts
